Country Name,Country Code,Year,gdp_percap
Eswatini,SWZ,1979,713.953305118319
Seychelles,SYC,1979,2030.13590313409
Syrian Arab Republic,SYR,1979,1146.36179260974
Chad,TCD,1979,222.914738532944
East Asia & Pacific (IDA & IBRD countries),TEA,1979,248.354130559149
Togo,TGO,1979,443.461428487243
Thailand,THA,1979,612.08876018577
Latin America & the Caribbean (IDA & IBRD countries),TLA,1979,1798.26242645642
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1979,1075.74529400782
Tonga,TON,1979,457.916448085709
South Asia (IDA & IBRD),TSA,1979,220.868328829727
Sub-Saharan Africa (IDA & IBRD countries),TSS,1979,630.998867844974
Trinidad and Tobago,TTO,1979,4155.1594201721
Tunisia,TUN,1979,1113.44445018775
Turkiye,TUR,1979,2013.37374286503
Tuvalu,TUV,1979,565.932549315669
Tanzania,TZA,1979,542.11474609375
Uganda,UGA,1979,164.513012181127
Upper middle income,UMC,1979,726.541527548754
Uruguay,URY,1979,2442.65957894266
United States,USA,1979,11674.1818666548
St. Vincent and the Grenadines,VCT,1979,687.067392389007
"Venezuela, RB",VEN,1979,3256.64908738452
Vanuatu,VUT,1979,1055.01446687478
World,WLD,1979,2329.11158143734
Samoa,WSM,1979,750.588726090539
South Africa,ZAF,1979,2201.51922339868
Zambia,ZMB,1979,595.455849101956
Zimbabwe,ZWE,1979,778.851628610663
Africa Eastern and Southern,AFE,1980,773.439454072262
Africa Western and Central,AFW,1980,757.075555274744
Angola,AGO,1980,729.111965489822
Albania,ALB,1980,590.607738430529
Andorra,AND,1980,12474.9252919904
Arab World,ARB,1980,2954.04919657139
United Arab Emirates,ARE,1980,42925.2338784407
Argentina,ARG,1980,2747.5022751674
Antigua and Barbuda,ATG,1980,2053.10327921275
Australia,AUS,1980,10208.8036844943
Austria,AUT,1980,10826.9718274995
Burundi,BDI,1980,209.805736668168
Belgium,BEL,1980,12864.0025661396
Benin,BEN,1980,358.003054209903
Burkina Faso,BFA,1980,277.597531370181
Bangladesh,BGD,1980,206.075714312155
Bulgaria,BGR,1980,2238.80295786574
Bahrain,BHR,1980,9732.72587186027
"Bahamas, The",BHS,1980,5742.58362505698
Belize,BLZ,1980,1774.4136989701
Bermuda,BMU,1980,11426.6012333948
Bolivia,BOL,1980,772.779523867405
Brazil,BRA,1980,1958.57159232662
Barbados,BRB,1980,4024.58856621204
Brunei Darussalam,BRN,1980,58005.3424763282
Bhutan,BTN,1980,296.880510831581
Botswana,BWA,1980,1131.63379014463
Central African Republic,CAF,1980,325.254770299088
Canada,CAN,1980,11208.2027394178
Switzerland,CHE,1980,19393.8805480097
Chile,CHL,1980,2570.84311890682
China,CHN,1980,195.149479992051
Cote d'Ivoire,CIV,1980,1237.80216768229
Cameroon,CMR,1980,784.116227118122
"Congo, Dem. Rep.",COD,1980,538.911839414196
"Congo, Rep.",COG,1980,932.646715470458
Colombia,COL,1980,1279.50116658241
Comoros,COM,1980,628.383374399706
Cabo Verde,CPV,1980,439.982602420059
Costa Rica,CRI,1980,2020.99067534283
Caribbean small states,CSS,1980,3199.78302389516
Cuba,CUB,1980,2030.93362280165
Cyprus,CYP,1980,4232.02294921875
Germany,DEU,1980,12182.7800196802
Dominica,DMA,1980,996.191362332325
Denmark,DNK,1980,13822.1578405912
Dominican Republic,DOM,1980,1180.18089253045
Algeria,DZA,1980,2275.77971158899
East Asia & Pacific (excluding high income),EAP,1980,278.675551801577
Early-demographic dividend,EAR,1980,868.859695487628
East Asia & Pacific,EAS,1980,1187.30663380394
Europe & Central Asia,ECS,1980,5795.14316954151
Ecuador,ECU,1980,2189.78417657382
"Egypt, Arab Rep.",EGY,1980,493.053573271061
Euro area,EMU,1980,9689.63756131585
Spain,ESP,1980,6204.14321544225
Ethiopia,ETH,1980,203.685394440965
European Union,EUU,1980,8116.45067678444
Fragile and conflict affected situations,FCS,1980,1003.58358961711
Finland,FIN,1980,11224.9380036353
Fiji,FJI,1980,1873.31097972432
France,FRA,1980,12565.1639377144
Faroe Islands,FRO,1980,11446.2829681746
"Micronesia, Fed. Sts.",FSM,1980,829.209813066002
Gabon,GAB,1980,5718.46719052717
United Kingdom,GBR,1980,10032.062080015
Ghana,GHA,1980,372.252026367961
Guinea,GIN,1980,1930.99184257949
"Gambia, The",GMB,1980,337.692534389517
Guinea-Bissau,GNB,1980,346.855441567554
Equatorial Guinea,GNQ,1980,175.451008071362
Greece,GRC,1980,5811.69069600941
Grenada,GRD,1980,1173.07809597238
Greenland,GRL,1980,9483.10240585198
Guatemala,GTM,1980,1141.80549814991
Guyana,GUY,1980,778.958814102357
High income,HIC,1980,8448.32351266152
"Hong Kong SAR, China",HKG,1980,5700.43210891578
Honduras,HND,1980,1064.65679108536
Heavily indebted poor countries (HIPC),HPC,1980,458.174318006623
Haiti,HTI,1980,246.46927157982
Hungary,HUN,1980,2158.22181355246
IBRD only,IBD,1980,843.101887822575
IDA & IBRD total,IBT,1980,770.096432498835
IDA total,IDA,1980,446.822735949091
IDA blend,IDB,1980,612.352097033879
Indonesia,IDN,1980,486.620172021155
IDA only,IDX,1980,364.614887894237
India,IND,1980,271.080945953678
Ireland,IRL,1980,6372.43777545453
"Iran, Islamic Rep.",IRN,1980,2368.39285730473
Iraq,IRQ,1980,3867.64500744262
Iceland,ISL,1980,14821.8150912707
Israel,ISR,1980,6548.54473377969
Italy,ITA,1980,8476.41045000836
Jamaica,JAM,1980,1248.74484727418
Jordan,JOR,1980,1750.09801076564
Japan,JPN,1980,9668.74626395709
Kenya,KEN,1980,453.558973444809
Cambodia,KHM,1980,143.154317973128
Kiribati,KIR,1980,542.253599617514
St. Kitts and Nevis,KNA,1980,1597.6489908812
"Korea, Rep.",KOR,1980,1715.42239973641
Kuwait,KWT,1980,19031.9051902
Latin America & Caribbean (excluding high income),LAC,1980,2027.73619192292
Liberia,LBR,1980,443.027171656595
Libya,LBY,1980,11959.5222690783
St. Lucia,LCA,1980,1428.20328921427
Latin America & Caribbean,LCN,1980,2179.66249880744
Least developed countries: UN classification,LDC,1980,334.212392610837
Low income,LIC,1980,421.408227122133
Liechtenstein,LIE,1980,20958.7395302666
Sri Lanka,LKA,1980,271.055290073685
Lower middle income,LMC,1980,386.280303137209
Low & middle income,LMY,1980,628.227847036029
Lesotho,LSO,1980,306.815565970065
Late-demographic dividend,LTE,1980,829.976176873102
Luxembourg,LUX,1980,16531.1148988397
Morocco,MAR,1980,1109.88220214844
Monaco,MCO,1980,50813.9342272643
Madagascar,MDG,1980,577.592700958515
Maldives,MDV,1980,257.612619643525
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1980,2223.90274787397
Mexico,MEX,1980,3054.62162291784
Marshall Islands,MHL,1980,867.961688438292
Middle income,MIC,1980,642.846636318106
Mali,MLI,1980,233.674746866573
Malta,MLT,1980,3948.26572689504
Myanmar,MMR,1980,31.2462392881093
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1980,1276.99663113904
Mongolia,MNG,1980,1235.14422497627
Mauritania,MRT,1980,710.918952530534
Mauritius,MUS,1980,1187.35157080412
Malawi,MWI,1980,287.470822426729
Malaysia,MYS,1980,1886.12339323875
North America,NAC,1980,12441.4904083867
Namibia,NAM,1980,2467.80765504439
New Caledonia,NCL,1980,7892.72212911846
Niger,NER,1980,408.822779755471
Nigeria,NGA,1980,870.359934682057
Nicaragua,NIC,1980,659.297143121648
Netherlands,NLD,1980,13812.1600098191
Norway,NOR,1980,15772.2409073814
Nepal,NPL,1980,125.114347478097
Nauru,NRU,1980,6137.68129611495
New Zealand,NZL,1980,7467.16803773805
OECD members,OED,1980,8696.38508228263
Oman,OMN,1980,5974.30434611467
Other small states,OSS,1980,3266.11762754758
Pakistan,PAK,1980,287.448707270022
Panama,PAN,1980,2357.09131999751
Peru,PER,1980,1044.69165468575
Philippines,PHL,1980,766.969451146209
Palau,PLW,1980,2422.62684377801
Papua New Guinea,PNG,1980,812.964617578981
Pre-demographic dividend,PRE,1980,734.634222521896
Puerto Rico (US),PRI,1980,4502.8384279476
Portugal,PRT,1980,3368.36666940279
Paraguay,PRY,1980,1456.84406918803
Pacific island small states,PSS,1980,1299.84947305632
Post-demographic dividend,PST,1980,9426.9217725708
French Polynesia,PYF,1980,8438.72682447341
Qatar,QAT,1980,28375.4852501113
Rwanda,RWA,1980,234.392851442674
South Asia,SAS,1980,261.180795941491
Saudi Arabia,SAU,1980,27205.6452285141
Sudan,SDN,1980,418.348785400391
Senegal,SEN,1980,771.533969550579
Singapore,SGP,1980,4928.13911785754
Solomon Islands,SLB,1980,767.850616345384
Sierra Leone,SLE,1980,336.322205929053
El Salvador,SLV,1980,787.149605473724
"Somalia, Fed. Rep.",SOM,1980,101.499312257078
Sub-Saharan Africa (excluding high income),SSA,1980,821.44431114808
Sub-Saharan Africa,SSF,1980,767.099139455073
Small states,SST,1980,3020.37399727789
Sao Tome and Principe,STP,1980,828.688007722406
Suriname,SUR,1980,2117.87083385503
Sweden,SWE,1980,17073.2406585323
Eswatini,SWZ,1980,908.375601827987
Seychelles,SYC,1980,2478.36470343969
Syrian Arab Republic,SYR,1980,1458.23976434095
Chad,TCD,1980,228.770491876017
East Asia & Pacific (IDA & IBRD countries),TEA,1980,282.172716876686
Togo,TGO,1980,549.433466591605
Thailand,THA,1980,708.729450091584
Latin America & the Caribbean (IDA & IBRD countries),TLA,1980,2151.0552216991
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1980,1266.96167788146
Tonga,TON,1980,544.754241437563
South Asia (IDA & IBRD),TSA,1980,261.180795941491
Sub-Saharan Africa (IDA & IBRD countries),TSS,1980,767.099139455074
Trinidad and Tobago,TTO,1980,5559.05209507101
Tunisia,TUN,1980,1323.62643763339
Turkiye,TUR,1980,1515.64589850068
Tuvalu,TUV,1980,571.0192959143
Tanzania,TZA,1980,611.211791992188
Uganda,UGA,1980,93.7506991135184
Upper middle income,UMC,1980,836.878572111329
Uruguay,URY,1980,3442.81230620351
United States,USA,1980,12574.7915062163
St. Vincent and the Grenadines,VCT,1980,790.115816929074
"Venezuela, RB",VEN,1980,3874.40470623155
Vanuatu,VUT,1980,1047.77362587983
World,WLD,1980,2580.48552627334
Samoa,WSM,1980,765.24773288828
South Africa,ZAF,1980,3028.97447561832
Zambia,ZMB,1980,669.419722015371
Zimbabwe,ZWE,1980,948.527387299136
Africa Eastern and Southern,AFE,1981,777.833110434383
Africa Western and Central,AFW,1981,1324.54658986636
Angola,AGO,1981,657.982648547398
Albania,ALB,1981,663.2942082544
Andorra,AND,1981,10465.2604643624
Arab World,ARB,1981,2911.00787243061
United Arab Emirates,ARE,1981,44854.4800315615
Argentina,ARG,1981,2764.08641421079
Antigua and Barbuda,ATG,1981,2310.19699820442
Australia,AUS,1981,11853.6694186454
Austria,AUT,1981,9348.48832395232
Burundi,BDI,1981,212.23033189707
Belgium,BEL,1981,10622.8024830789
Benin,BEN,1981,319.718185970269
Burkina Faso,BFA,1981,248.707973908892
Bangladesh,BGD,1981,224.241392391192
Bulgaria,BGR,1981,2234.81481573125
Bahrain,BHR,1981,10556.5091718735
"Bahamas, The",BHS,1981,6028.80641044063
Belize,BLZ,1981,1752.51703789335
Bermuda,BMU,1981,13687.7980628553
Bolivia,BOL,1981,981.381288967307
Brazil,BRA,1981,2079.70908377484
Barbados,BRB,1981,4416.71519879857
Brunei Darussalam,BRN,1981,48793.4422577232
Bhutan,BTN,1981,310.77041169131
Botswana,BWA,1981,1107.02810145663
Central African Republic,CAF,1981,280.343391789938
Canada,CAN,1981,12379.0368643833
Switzerland,CHE,1981,17665.0138979789
Chile,CHL,1981,3012.3447816477
China,CHN,1981,197.425510967822
Cote d'Ivoire,CIV,1981,985.507547907408
Cameroon,CMR,1981,749.847541304586
"Congo, Dem. Rep.",COD,1981,455.912227033575
"Congo, Rep.",COG,1981,1066.18677734612
Colombia,COL,1981,1362.18332520058
Comoros,COM,1981,565.227707654068
Cabo Verde,CPV,1981,425.407688720331
Costa Rica,CRI,1981,1068.04672232202
Caribbean small states,CSS,1981,3496.70815196286
Cuba,CUB,1981,2045.85231227999
Cyprus,CYP,1981,4033.24047851563
Germany,DEU,1981,10246.4767623188
Dominica,DMA,1981,1124.97453088416
Denmark,DNK,1981,12000.2103769191
Dominican Republic,DOM,1981,1288.46563140235
Algeria,DZA,1981,2307.33434430543
East Asia & Pacific (excluding high income),EAP,1981,292.964871355698
Early-demographic dividend,EAR,1981,937.71357396131
East Asia & Pacific,EAS,1981,1288.26119275257
Europe & Central Asia,ECS,1981,5128.6723635172
Ecuador,ECU,1981,2600.57152797996
"Egypt, Arab Rep.",EGY,1981,490.308796861598
Euro area,EMU,1981,8385.3744883025
Spain,ESP,1981,5367.32976278411
Ethiopia,ETH,1981,212.657517980298
European Union,EUU,1981,7053.64342457595
Fragile and conflict affected situations,FCS,1981,1293.51442055927
Finland,FIN,1981,10925.0957161181
Fiji,FJI,1981,1879.36315139259
France,FRA,1981,10955.9002996167
Faroe Islands,FRO,1981,10458.0965252581
"Micronesia, Fed. Sts.",FSM,1981,958.37442664862
Gabon,GAB,1981,5026.47646757156
United Kingdom,GBR,1981,9599.30622221965
Ghana,GHA,1981,343.799126739425
Guinea,GIN,1981,1875.53966772396
"Gambia, The",GMB,1981,295.982064548083
Guinea-Bissau,GNB,1981,477.46389637563
Equatorial Guinea,GNQ,1981,121.125080282047
Greece,GRC,1981,5305.43729381339
Grenada,GRD,1981,1229.65932557403
Greenland,GRL,1981,8544.09791016512
Guatemala,GTM,1981,1216.49639722044
Guyana,GUY,1981,734.567458871119
High income,HIC,1981,8509.65144183863
"Hong Kong SAR, China",HKG,1981,5991.28488804536
Honduras,HND,1981,1052.61024413696
Heavily indebted poor countries (HIPC),HPC,1981,450.546693661456
Haiti,HTI,1981,258.468043101302
Hungary,HUN,1981,2213.05267699322
IBRD only,IBD,1981,888.990536446688
IDA & IBRD total,IBT,1981,844.601359375703
IDA total,IDA,1981,616.637344909186
IDA blend,IDB,1981,1078.42035126397
Indonesia,IDN,1981,560.830336032961
IDA only,IDX,1981,372.759867452854
India,IND,1981,274.964330768528
Ireland,IRL,1981,5986.1541089392
"Iran, Islamic Rep.",IRN,1981,2393.44985576144
Iraq,IRQ,1981,2700.41204790874
Iceland,ISL,1981,15137.2538408683
Israel,ISR,1981,6795.25020711467
Italy,ITA,1981,7640.40241250516
Jamaica,JAM,1981,1370.41277901541
Jordan,JOR,1981,1885.14842198943
Japan,JPN,1981,10583.1278908402
Kenya,KEN,1981,412.883704225392
Cambodia,KHM,1981,154.253841174151
Kiribati,KIR,1981,567.722497103141
St. Kitts and Nevis,KNA,1981,1894.44210241437
"Korea, Rep.",KOR,1981,1883.45598002963
Kuwait,KWT,1981,15825.191918191
Latin America & Caribbean (excluding high income),LAC,1981,2277.60573800405
Liberia,LBR,1981,426.054939761947
Libya,LBY,1981,10044.0410042727
St. Lucia,LCA,1981,1604.77728442339
Latin America & Caribbean,LCN,1981,2435.22327340223
Least developed countries: UN classification,LDC,1981,335.021584737837
Low income,LIC,1981,422.217878288457
Liechtenstein,LIE,1981,19929.4102802351
Sri Lanka,LKA,1981,292.45135975768
Lower middle income,LMC,1981,466.798796774122
Low & middle income,LMY,1981,688.98602153305
Lesotho,LSO,1981,299.839326847018
Late-demographic dividend,LTE,1981,857.730289050949
Luxembourg,LUX,1981,13837.1299814617
Morocco,MAR,1981,884.443237304688
Monaco,MCO,1981,44157.4267369518
Madagascar,MDG,1981,512.913929983213
Maldives,MDV,1981,264.147517599287
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1981,2219.61499344093
Mexico,MEX,1981,3829.14437544129
Marshall Islands,MHL,1981,968.86029296936
Middle income,MIC,1981,706.932537508084
Mali,MLI,1981,200.054495920758
Malta,MLT,1981,3898.36853997864
Myanmar,MMR,1981,32.8127790443581
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1981,1208.89717460627
Mongolia,MNG,1981,1325.46680536613
Mauritania,MRT,1981,728.796521822095
Mauritius,MUS,1981,1180.84070937438
Malawi,MWI,1981,276.407062724717
Malaysia,MYS,1981,1866.10246831744
North America,NAC,1981,13820.1932805098
Namibia,NAM,1981,2266.91040607673
New Caledonia,NCL,1981,6422.06638106676
Niger,NER,1981,343.386800706738
Nigeria,NGA,1981,2162.20995436075
Nicaragua,NIC,1981,739.671655710215
Netherlands,NLD,1981,11537.4026865092
Norway,NOR,1981,15512.5067043575
Nepal,NPL,1981,142.916898807843
Nauru,NRU,1981,6593.90695188717
New Zealand,NZL,1981,7813.88754336067
OECD members,OED,1981,8775.38638996544
Oman,OMN,1981,6865.58482819779
Other small states,OSS,1981,2993.03298389692
Pakistan,PAK,1981,327.505069961745
Panama,PAN,1981,2605.45529924397
Peru,PER,1981,1216.27350223135
Philippines,PHL,1981,821.293256858092
Palau,PLW,1981,2638.81583615546
Papua New Guinea,PNG,1981,781.41257446286
Pre-demographic dividend,PRE,1981,980.433294583681
Puerto Rico (US),PRI,1981,4920.72293674859
Portugal,PRT,1981,3245.97521367748
Paraguay,PRY,1981,1792.61496129399
Pacific island small states,PSS,1981,1314.59553013966
Post-demographic dividend,PST,1981,9472.34357392672
French Polynesia,PYF,1981,7645.18391267409
Qatar,QAT,1981,29504.9403812472
Rwanda,RWA,1981,254.569201374867
South Asia,SAS,1981,267.20705190365
Saudi Arabia,SAU,1981,28703.35585508
Sudan,SDN,1981,483.802581787109
Senegal,SEN,1981,682.972070210382
Singapore,SGP,1981,5596.58597723068
Solomon Islands,SLB,1981,785.830912783879
Sierra Leone,SLE,1981,333.916350972039
El Salvador,SLV,1981,752.024012607538
"Somalia, Fed. Rep.",SOM,1981,116.884526594286
Sub-Saharan Africa (excluding high income),SSA,1981,1082.58517377706
Sub-Saharan Africa,SSF,1981,1006.17184285947
Small states,SST,1981,2957.44910839212
Sao Tome and Principe,STP,1981,829.888818772033
Suriname,SUR,1981,2367.76851800063
Sweden,SWE,1981,15564.0119622243
Eswatini,SWZ,1981,925.368712517647
Seychelles,SYC,1981,2557.20665504671
Syrian Arab Republic,SYR,1981,1675.79747403807
Chad,TCD,1981,193.971579541809
East Asia & Pacific (IDA & IBRD countries),TEA,1981,296.638660486771
Togo,TGO,1981,451.047897242509
Thailand,THA,1981,748.156726132308
Latin America & the Caribbean (IDA & IBRD countries),TLA,1981,2410.91246574963
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1981,1199.39736360867
Tonga,TON,1981,635.712889829014
South Asia (IDA & IBRD),TSA,1981,267.20705190365
Sub-Saharan Africa (IDA & IBRD countries),TSS,1981,1006.17184285947
Trinidad and Tobago,TTO,1981,6159.70947284839
Tunisia,TUN,1981,1247.12801268551
Turkiye,TUR,1981,1536.66562064101
Tuvalu,TUV,1981,634.203764501491
Tanzania,TZA,1981,683.913269042969
Uganda,UGA,1981,98.6467550654109
Upper middle income,UMC,1981,889.241711809248
Uruguay,URY,1981,3728.4455696996
United States,USA,1981,13976.10539252
St. Vincent and the Grenadines,VCT,1981,971.577277314431
"Venezuela, RB",VEN,1981,4228.0988152685
Vanuatu,VUT,1981,962.222055354043
World,WLD,1981,2621.60165908817
Samoa,WSM,1981,713.375672542904
South Africa,ZAF,1981,3049.71474333882
Zambia,ZMB,1981,669.886829361684
Zimbabwe,ZWE,1981,1068.37770408384
Africa Eastern and Southern,AFE,1982,725.728116212689
Africa Western and Central,AFW,1982,1162.13067562725
Angola,AGO,1982,634.221467312782
Albania,ALB,1982,668.454504242454
Andorra,AND,1982,9697.52201994133
Arab World,ARB,1982,2640.58578653245
United Arab Emirates,ARE,1982,39972.4946674594
Argentina,ARG,1982,2914.76708504176
Antigua and Barbuda,ATG,1982,2569.18182363887
Australia,AUS,1982,12779.1459164023
Austria,AUT,1982,9373.48820626125
Burundi,BDI,1982,216.43619143507
Belgium,BEL,1982,9343.86109959618
Benin,BEN,1982,305.0040635075
Burkina Faso,BFA,1982,239.019483569339
Bangladesh,BGD,1982,199.595944646851
Bulgaria,BGR,1982,2169.00401089683
Bahrain,BHR,1982,10712.1529364009
"Bahamas, The",BHS,1982,6559.46869259478
Belize,BLZ,1982,1629.32322940976
Bermuda,BMU,1982,14442.7902256054
Bolivia,BOL,1982,930.593009773204
Brazil,BRA,1982,2137.6250359394
Barbados,BRB,1982,4598.7626399513
Brunei Darussalam,BRN,1982,45074.5499241983
Bhutan,BTN,1982,305.824658960335
Botswana,BWA,1982,1005.62456165727
Central African Republic,CAF,1982,298.444544895201
Canada,CAN,1982,12527.3135323802
Switzerland,CHE,1982,17999.969257078
Chile,CHL,1982,1663.28043251256
China,CHN,1982,203.722788366928
Cote d'Ivoire,CIV,1982,849.479705391045
Cameroon,CMR,1982,732.250719743892
"Congo, Dem. Rep.",COD,1982,481.7409782053
"Congo, Rep.",COG,1982,1130.97081000634
Colombia,COL,1982,1425.39936771371
Comoros,COM,1982,515.230802468548
Cabo Verde,CPV,1982,422.664667963472
Costa Rica,CRI,1982,1032.40548167496
Caribbean small states,CSS,1982,3851.96097447913
Cuba,CUB,1982,2113.80858874548
Cyprus,CYP,1982,4122.78466796875
Germany,DEU,1982,9950.05926025365
Dominica,DMA,1982,1231.66928057818
Denmark,DNK,1982,11740.2199128271
Dominican Republic,DOM,1982,1376.26820466534
Algeria,DZA,1982,2274.87800990349
East Asia & Pacific (excluding high income),EAP,1982,302.516685584374
Early-demographic dividend,EAR,1982,871.031182611912
East Asia & Pacific,EAS,1982,1241.51463368243
Europe & Central Asia,ECS,1982,4914.2893579282
Ecuador,ECU,1982,2314.38354547989
"Egypt, Arab Rep.",EGY,1982,595.918898169378
Euro area,EMU,1982,8096.36447911387
Spain,ESP,1982,5156.02303792945
Ethiopia,ETH,1982,215.25098547162
European Union,EUU,1982,6783.3314299461
Fragile and conflict affected situations,FCS,1982,1207.39079305521
Finland,FIN,1982,10935.3110588486
Fiji,FJI,1982,1773.14392517051
France,FRA,1982,10359.8920663549
Faroe Islands,FRO,1982,10052.9192302665
"Micronesia, Fed. Sts.",FSM,1982,973.688636446563
Gabon,GAB,1982,4583.89967785445
United Kingdom,GBR,1982,9146.07735701852
Ghana,GHA,1982,319.206910329791
Guinea,GIN,1982,2272.63298724274
"Gambia, The",GMB,1982,282.141307055388
Guinea-Bissau,GNB,1982,502.732266005568
Equatorial Guinea,GNQ,1982,137.468802708366
Greece,GRC,1982,5501.63700061234
Grenada,GRD,1982,1329.00617695983
Greenland,GRL,1982,7813.65128212172
Guatemala,GTM,1982,1203.96540667638
Guyana,GUY,1982,620.564636570569
High income,HIC,1982,8364.86530985678
"Hong Kong SAR, China",HKG,1982,6133.7668997328
Honduras,HND,1982,1077.74606527652
Heavily indebted poor countries (HIPC),HPC,1982,446.121846034306
Haiti,HTI,1982,252.607250558051
Hungary,HUN,1982,2255.06405686887
IBRD only,IBD,1982,859.333043195087
IDA & IBRD total,IBT,1982,810.846899182624
IDA total,IDA,1982,572.35669312665
IDA blend,IDB,1982,953.524048645811
Indonesia,IDN,1982,577.745632722784
IDA only,IDX,1982,370.228340892576
India,IND,1982,278.65038258267
Ireland,IRL,1982,6160.63861381484
"Iran, Islamic Rep.",IRN,1982,2844.87611384054
Iraq,IRQ,1982,2941.9748125381
Iceland,ISL,1982,13711.7362718597
Israel,ISR,1982,7257.57514298241
Italy,ITA,1982,7573.93967597775
Jamaica,JAM,1982,1494.40208283218
Jordan,JOR,1982,1928.87589643338
Japan,JPN,1982,9779.97490636267
Kenya,KEN,1982,373.794835688888
Cambodia,KHM,1982,159.206634020357
Kiribati,KIR,1982,518.62249584629
St. Kitts and Nevis,KNA,1982,2022.52944188428
"Korea, Rep.",KOR,1982,1992.51677784629
Kuwait,KWT,1982,12978.8949980867
Latin America & Caribbean (excluding high income),LAC,1982,2056.02720139327
Liberia,LBR,1982,422.446142509338
Libya,LBY,1982,9063.69851267735
St. Lucia,LCA,1982,1489.46138368254
Latin America & Caribbean,LCN,1982,2193.72709710889
Least developed countries: UN classification,LDC,1982,330.981112063215
Low income,LIC,1982,416.268000365683
Liechtenstein,LIE,1982,19885.6126562976
Sri Lanka,LKA,1982,311.957878889278
Lower middle income,LMC,1982,452.013675742829
Low & middle income,LMY,1982,664.984663911766
Lesotho,LSO,1982,233.939892397725
Late-demographic dividend,LTE,1982,852.206349027191
Luxembourg,LUX,1982,12590.9767956204
"Macao SAR, China",MAC,1982,4486.541208636
Morocco,MAR,1982,856.569763183594
Monaco,MCO,1982,41479.49844229
Madagascar,MDG,1982,500.642606965445
Maldives,MDV,1982,274.826568598483
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1982,2156.09021445493
Mexico,MEX,1982,2620.95793392947
Marshall Islands,MHL,1982,1045.54301284547
Middle income,MIC,1982,681.87066323127
Mali,MLI,1982,169.684644551965
Malta,MLT,1982,3787.91647703123
Myanmar,MMR,1982,42.9535414901862
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1982,1310.0244717341
Mongolia,MNG,1982,1429.62551800828
Mauritania,MRT,1982,710.21886884239
Mauritius,MUS,1982,1101.15920527391
Malawi,MWI,1982,253.342697905133
Malaysia,MYS,1982,1937.74922725899
North America,NAC,1982,14247.3479863069
Namibia,NAM,1982,2097.09340946461
New Caledonia,NCL,1982,5912.37880618972
Niger,NER,1982,309.795062345471
Nigeria,NGA,1982,1821.53265482387
Nicaragua,NIC,1982,713.777809066357
Netherlands,NLD,1982,11088.9543150885
Norway,NOR,1982,15224.8939100982
Nepal,NPL,1982,146.976662933749
Nauru,NRU,1982,6576.83364047027
New Zealand,NZL,1982,7656.47573238963
OECD members,OED,1982,8566.05640001192
Oman,OMN,1982,6759.29870293907
Other small states,OSS,1982,2819.45547188954
Pakistan,PAK,1982,344.889792466995
Panama,PAN,1982,2811.40643706411
Peru,PER,1982,1194.45000618562
Philippines,PHL,1982,832.536200258054
Palau,PLW,1982,2838.1584213014
Papua New Guinea,PNG,1982,725.645992789394
Pre-demographic dividend,PRE,1982,906.746227931973
Puerto Rico (US),PRI,1982,5115.00851423346
Portugal,PRT,1982,3079.94956634271
Paraguay,PRY,1982,1679.81843739033
Pacific island small states,PSS,1982,1265.72256598649
Post-demographic dividend,PST,1982,9372.37245054994
French Polynesia,PYF,1982,7416.30736944627
Qatar,QAT,1982,24384.5938501228
Rwanda,RWA,1982,246.385549568864
South Asia,SAS,1982,268.048426266136
Saudi Arabia,SAU,1982,22454.4843169614
Sudan,SDN,1982,378.945373535156
Senegal,SEN,1982,651.93712330983
Singapore,SGP,1982,6077.63424070932
Solomon Islands,SLB,1982,755.885653343722
Sierra Leone,SLE,1982,379.966675641387
El Salvador,SLV,1982,735.360954743528
"Somalia, Fed. Rep.",SOM,1982,129.013919752012
Sub-Saharan Africa (excluding high income),SSA,1982,974.890313541452
Sub-Saharan Africa,SSF,1982,907.700994351867
Small states,SST,1982,2958.17112578418
Sao Tome and Principe,STP,1982,783.429221364288
Suriname,SUR,1982,2429.92391549707
Sweden,SWE,1982,13719.2113978268
Eswatini,SWZ,1982,843.043006864844
Seychelles,SYC,1982,2440.6841742286
Syrian Arab Republic,SYR,1982,1702.68062491316
Chad,TCD,1982,176.083750783324
East Asia & Pacific (IDA & IBRD countries),TEA,1982,306.301092040175
Togo,TGO,1982,372.494829726432
Thailand,THA,1982,770.398953205891
Latin America & the Caribbean (IDA & IBRD countries),TLA,1982,2157.55881083341
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1982,1299.7299775909
Tonga,TON,1982,633.477863554833
South Asia (IDA & IBRD),TSA,1982,268.048426266136
Sub-Saharan Africa (IDA & IBRD countries),TSS,1982,907.700994351868
Trinidad and Tobago,TTO,1982,7091.40621892043
